Nome,student,link_std
Ernest Sosa,Jennifer Lackey,https://en.wikipedia.org/wiki/Jennifer_Lackey
Ernest Sosa,Allan Hazlett,https://en.wikipedia.org/wiki/Allan_Hazlett
Paul Lévy (mathematician),Wolfgang Doeblin,https://en.wikipedia.org/wiki/Wolfgang_Doeblin
Paul Lévy (mathematician),Michel Loève,https://en.wikipedia.org/wiki/Michel_Lo%C3%A8ve
Paul Lévy (mathematician),Benoît Mandelbrot,https://en.wikipedia.org/wiki/Beno%C3%AEt_Mandelbrot
Paul Lévy (mathematician),Georges Matheron,https://en.wikipedia.org/wiki/Georges_Matheron
Stephen Hawking,Bruce Allen,https://en.wikipedia.org/wiki/Bruce_Allen_(physicist)
Stephen Hawking,Raphael Bousso,https://en.wikipedia.org/wiki/Raphael_Bousso
Stephen Hawking,Bernard Carr,https://en.wikipedia.org/wiki/Bernard_Carr
Stephen Hawking,Fay Dowker,https://en.wikipedia.org/wiki/Fay_Dowker
Stephen Hawking,Christophe Galfard,https://en.wikipedia.org/wiki/Christophe_Galfard
Stephen Hawking,Gary Gibbons,https://en.wikipedia.org/wiki/Gary_Gibbons
Stephen Hawking,Thomas Hertog,https://en.wikipedia.org/wiki/Thomas_Hertog
Stephen Hawking,Raymond Laflamme,https://en.wikipedia.org/wiki/Raymond_Laflamme
Stephen Hawking,Don Page,https://en.wikipedia.org/wiki/Don_Page_(physicist)
Stephen Hawking,Malcolm Perry,https://en.wikipedia.org/wiki/Malcolm_Perry_(physicist)
Stephen Hawking,Christopher Pope,https://en.wikipedia.org/wiki/Christopher_Pope_(physicist)
Stephen Hawking,Marika Taylor,https://en.wikipedia.org/wiki/Marika_Taylor
Stephen Hawking,Alan Yuille,https://en.wikipedia.org/wiki/Alan_Yuille
Stephen Hawking,Wu Zhongchao,https://en.wikipedia.org/wiki/Wu_Zhongchao
Pascual Jordan,Jürgen Ehlers,https://en.wikipedia.org/wiki/J%C3%BCrgen_Ehlers
Pascual Jordan,Engelbert Schücking,https://en.wikipedia.org/wiki/Engelbert_Sch%C3%BCcking
Pascual Jordan,Wolfgang Kundt,https://en.wikipedia.org/wiki/Wolfgang_Kundt
Peter Lax,Steve Alpern,https://en.wikipedia.org/wiki/Steve_Alpern
Peter Lax,Gregory Beylkin,https://en.wikipedia.org/wiki/Gregory_Beylkin
Peter Lax,Alexandre Chorin,https://en.wikipedia.org/wiki/Alexandre_Chorin
Peter Lax,Charles Epstein,https://en.wikipedia.org/wiki/Charles_Epstein
Peter Lax,Michael Ghil,https://en.wikipedia.org/wiki/Michael_Ghil
Peter Lax,Ami Harten,https://en.wikipedia.org/wiki/Ami_Harten
Peter Lax,James (Mac) Hyman,https://en.wikipedia.org/wiki/James_(Mac)_Hyman
Peter Lax,George Logemann,https://en.wikipedia.org/wiki/George_Logemann
Peter Lax,Jeffrey Rauch,https://en.wikipedia.org/wiki/Jeffrey_Rauch
Peter Lax,Burton Wendroff,https://en.wikipedia.org/wiki/Burton_Wendroff
József Kürschák,Dénes Kőnig,https://en.wikipedia.org/wiki/D%C3%A9nes_K%C5%91nig
Max Delbrück,Lily Jan,https://en.wikipedia.org/wiki/Lily_Jan
Max Delbrück,Yuh Nung Jan,https://en.wikipedia.org/wiki/Yuh_Nung_Jan
Max Delbrück,Ernst Peter Fischer,https://en.wikipedia.org/wiki/Ernst_Peter_Fischer
Max Delbrück,Charles M. Steinberg,https://en.wikipedia.org/wiki/Charles_M._Steinberg
Nicholas Georgescu-Roegen,Herman Daly,https://en.wikipedia.org/wiki/Herman_Daly
Nicholas Georgescu-Roegen,Muhammad Yunus,https://en.wikipedia.org/wiki/Muhammad_Yunus
Chung Kai-lai,Cyrus Derman,https://en.wikipedia.org/wiki/Cyrus_Derman
Chung Kai-lai,J. Michael Steele,https://en.wikipedia.org/wiki/J._Michael_Steele
Chung Kai-lai,Ruth Jeannette Williams,https://en.wikipedia.org/wiki/Ruth_Jeannette_Williams
John A. Hartigan,Bill Eddy,https://en.wikipedia.org/wiki/Bill_Eddy
John A. Hartigan,Michael D. Escobar,https://en.wikipedia.org/wiki/Michael_D._Escobar
Gustav von Escherich,Johann Radon,https://en.wikipedia.org/wiki/Johann_Radon
Dénes Kőnig,Tibor Gallai,https://en.wikipedia.org/wiki/Tibor_Gallai
Marshall H. Stone,Holbrook MacNeille,https://en.wikipedia.org/wiki/Holbrook_Mann_MacNeille
Marshall H. Stone,John W. Calkin,https://en.wikipedia.org/wiki/John_Williams_Calkin
Marshall H. Stone,William Frederick Eberlein,https://en.wikipedia.org/wiki/William_Frederick_Eberlein
Marshall H. Stone,Edwin Hewitt,https://en.wikipedia.org/wiki/Edwin_Hewitt
Marshall H. Stone,George Mackey,https://en.wikipedia.org/wiki/George_Whitelaw_Mackey
Marshall H. Stone,Richard V. Kadison,https://en.wikipedia.org/wiki/Richard_V._Kadison
Marshall H. Stone,Bernard A. Galler,https://en.wikipedia.org/wiki/Bernard_Galler
Marshall H. Stone,Ádám Korányi,https://en.wikipedia.org/wiki/%C3%81d%C3%A1m_Kor%C3%A1nyi
Lothar Wolfgang Nordheim,Walter Goad,https://en.wikipedia.org/wiki/Walter_Goad
Michel Loève,Leo Breiman,https://en.wikipedia.org/wiki/Leo_Breiman
Michel Loève,Emanuel Parzen,https://en.wikipedia.org/wiki/Emanuel_Parzen
Michael Fekete,Aryeh Dvoretzky,https://en.wikipedia.org/wiki/Aryeh_Dvoretzky
Michael Fekete,Michael Bahir Maschler,https://en.wikipedia.org/wiki/Michael_Bahir_Maschler
Michael Fekete,Zeev Nehari,https://en.wikipedia.org/wiki/Zeev_Nehari
Michael Fekete,Menahem Max Schiffer,https://en.wikipedia.org/wiki/Menahem_Max_Schiffer
Kurt Otto Friedrichs,Eugene Isaacson,https://en.wikipedia.org/wiki/Eugene_Isaacson
Kurt Otto Friedrichs,Peter Lax,https://en.wikipedia.org/wiki/Peter_Lax
Kurt Otto Friedrichs,Cathleen Synge Morawetz,https://en.wikipedia.org/wiki/Cathleen_Synge_Morawetz
Kurt Otto Friedrichs,Leonard Sarason,https://en.wikipedia.org/wiki/Leonard_Sarason
Kurt Otto Friedrichs,Wolfgang R. Wasow,https://en.wikipedia.org/wiki/Wolfgang_R._Wasow
Kurt Otto Friedrichs,Chia-Kun Chu,https://en.wikipedia.org/wiki/Chia-Kun_Chu
Geoffrey Chew,David Gross,https://en.wikipedia.org/wiki/David_Gross
Geoffrey Chew,John H. Schwarz,https://en.wikipedia.org/wiki/John_H._Schwarz
Geoffrey Chew,John R. Taylor,https://en.wikipedia.org/wiki/John_R._Taylor
Edward Leamington Nichols,Ernest Fox Nichols,https://en.wikipedia.org/wiki/Ernest_Fox_Nichols
Solomon Lefschetz,Edward Begle,https://en.wikipedia.org/wiki/Edward_Begle
Solomon Lefschetz,Richard Bellman,https://en.wikipedia.org/wiki/Richard_Bellman
Solomon Lefschetz,Felix Browder,https://en.wikipedia.org/wiki/Felix_Browder
Solomon Lefschetz,Clifford Dowker,https://en.wikipedia.org/wiki/Clifford_Dowker
Solomon Lefschetz,George F. D. Duff,https://en.wikipedia.org/wiki/George_F._D._Duff
Solomon Lefschetz,Ralph Fox,https://en.wikipedia.org/wiki/Ralph_Fox
Solomon Lefschetz,Ralph Gomory,https://en.wikipedia.org/wiki/Ralph_Gomory
Solomon Lefschetz,John McCarthy,https://en.wikipedia.org/wiki/John_McCarthy_(computer_scientist)
Solomon Lefschetz,Robert Prim,https://en.wikipedia.org/wiki/Robert_Prim
Solomon Lefschetz,Paul A. Smith,https://en.wikipedia.org/wiki/Paul_A._Smith
Solomon Lefschetz,Norman Steenrod,https://en.wikipedia.org/wiki/Norman_Steenrod
Solomon Lefschetz,Arthur Harold Stone,https://en.wikipedia.org/wiki/Arthur_Harold_Stone
Solomon Lefschetz,Clifford Truesdell,https://en.wikipedia.org/wiki/Clifford_Truesdell
Solomon Lefschetz,Albert W. Tucker,https://en.wikipedia.org/wiki/Albert_W._Tucker
Solomon Lefschetz,John Tukey,https://en.wikipedia.org/wiki/John_Tukey
Solomon Lefschetz,Henry Wallman,https://en.wikipedia.org/wiki/Henry_Wallman
Solomon Lefschetz,Shaun Wylie,https://en.wikipedia.org/wiki/Shaun_Wylie
Solomon Lefschetz,Sylvia de Neymet,https://en.wikipedia.org/wiki/Sylvia_de_Neymet
James Jurin,Mordecai Cary,https://en.wikipedia.org/wiki/Mordecai_Cary
Arthur P. Dempster,Augustine Kong,https://en.wikipedia.org/wiki/Augustine_Kong
Arthur P. Dempster,Nan Laird,https://en.wikipedia.org/wiki/Nan_Laird
Walter Bodmer,Marcus Feldman,https://en.wikipedia.org/wiki/Marcus_Feldman
Walter Bodmer,Peter Goodfellow,https://en.wikipedia.org/wiki/Peter_Goodfellow_(geneticist)
Walter Bodmer,Veronica van Heyningen,https://en.wikipedia.org/wiki/Veronica_van_Heyningen
Émile Henriot (chemist),Pol Duwez,https://en.wikipedia.org/wiki/Pol_Duwez
John McCarthy (computer scientist),Ruzena Bajcsy,https://en.wikipedia.org/wiki/Ruzena_Bajcsy
John McCarthy (computer scientist),Ramanathan V. Guha,https://en.wikipedia.org/wiki/Ramanathan_V._Guha
John McCarthy (computer scientist),Barbara Liskov,https://en.wikipedia.org/wiki/Barbara_Liskov
John McCarthy (computer scientist),Hans Moravec,https://en.wikipedia.org/wiki/Hans_Moravec
John McCarthy (computer scientist),Raj Reddy,https://en.wikipedia.org/wiki/Raj_Reddy
Persi Diaconis,Sourav Chatterjee,https://en.wikipedia.org/wiki/Sourav_Chatterjee
Persi Diaconis,Eduardo Engel,https://en.wikipedia.org/wiki/Eduardo_Engel
Persi Diaconis,Elizabeth Meckes,https://en.wikipedia.org/wiki/Elizabeth_Meckes
Persi Diaconis,Igor Pak,https://en.wikipedia.org/wiki/Igor_Pak
Persi Diaconis,Eric Rains,https://en.wikipedia.org/wiki/Eric_Rains
Persi Diaconis,Jeff Rosenthal,https://en.wikipedia.org/wiki/Jeff_Rosenthal
Persi Diaconis,Francis Su,https://en.wikipedia.org/wiki/Francis_Su
Persi Diaconis,Elizabeth Wilmer,https://en.wikipedia.org/wiki/Elizabeth_Wilmer
Persi Diaconis,Arif Zaman,https://en.wikipedia.org/wiki/Arif_Zaman
John Bardeen,William L. McMillan,https://en.wikipedia.org/wiki/William_L._McMillan
John Bardeen,John Robert Schrieffer,https://en.wikipedia.org/wiki/John_Robert_Schrieffer
John Bardeen,Nick Holonyak,https://en.wikipedia.org/wiki/Nick_Holonyak
Moritz Abraham Stern,Bernhard Riemann,https://en.wikipedia.org/wiki/Bernhard_Riemann
Moritz Abraham Stern,Ferdinand Eisenstein,https://en.wikipedia.org/wiki/Ferdinand_Eisenstein
K. D. Tocher,Meir M. Lehman,https://en.wikipedia.org/wiki/Meir_M._Lehman
John Wishart (statistician),M. S. Bartlett,https://en.wikipedia.org/wiki/M._S._Bartlett
John Wishart (statistician),William Gemmell Cochran,https://en.wikipedia.org/wiki/William_Gemmell_Cochran
John Wishart (statistician),Herman Otto Hartley,https://en.wikipedia.org/wiki/Herman_Otto_Hartley
Johann Friedrich Pfaff,Carl Friedrich Gauss,https://en.wikipedia.org/wiki/Carl_Friedrich_Gauss
Johann Friedrich Pfaff,August Möbius,https://en.wikipedia.org/wiki/August_M%C3%B6bius
Johann Friedrich Pfaff,Karl Mollweide,https://en.wikipedia.org/wiki/Karl_Mollweide
Johann Friedrich Pfaff,Johann Christian Martin Bartels,https://en.wikipedia.org/wiki/Johann_Christian_Martin_Bartels
George David Birkhoff,Clarence Adams,https://en.wikipedia.org/wiki/Clarence_Raymond_Adams
George David Birkhoff,Raymond Brink,https://en.wikipedia.org/wiki/Raymond_Woodard_Brink
George David Birkhoff,Robert D. Carmichael,https://en.wikipedia.org/wiki/Robert_Daniel_Carmichael
George David Birkhoff,Bernard Koopman,https://en.wikipedia.org/wiki/Bernard_Koopman
George David Birkhoff,Rudolph Langer,https://en.wikipedia.org/wiki/Rudolf_Ernest_Langer
George David Birkhoff,Charles Morrey,"https://en.wikipedia.org/wiki/Charles_B._Morrey,_Jr."
George David Birkhoff,Marston Morse,https://en.wikipedia.org/wiki/Marston_Morse
George David Birkhoff,G. Baley Price,https://en.wikipedia.org/wiki/Griffith_Baley_Price
George David Birkhoff,I. M. Sheffer,https://en.wikipedia.org/wiki/Isador_M._Sheffer
George David Birkhoff,Marshall H. Stone,https://en.wikipedia.org/wiki/Marshall_Harvey_Stone
George David Birkhoff,Joseph L. Walsh,https://en.wikipedia.org/wiki/Joseph_Leonard_Walsh
George David Birkhoff,Hassler Whitney,https://en.wikipedia.org/wiki/Hassler_Whitney
George David Birkhoff,David Widder,https://en.wikipedia.org/wiki/David_Widder
George David Birkhoff,Kenneth Williams,https://en.wikipedia.org/wiki/Kenneth_P._Williams
J. Robert Oppenheimer,David Bohm,https://en.wikipedia.org/wiki/David_Bohm
J. Robert Oppenheimer,Robert Christy,https://en.wikipedia.org/wiki/Robert_Christy
J. Robert Oppenheimer,Sidney Dancoff,https://en.wikipedia.org/wiki/Sidney_Dancoff
J. Robert Oppenheimer,Leslie Foldy,https://en.wikipedia.org/wiki/Leslie_Foldy
J. Robert Oppenheimer,Stanley Frankel,https://en.wikipedia.org/wiki/Stanley_Frankel
J. Robert Oppenheimer,Willis Lamb,https://en.wikipedia.org/wiki/Willis_Lamb
J. Robert Oppenheimer,Harold Lewis,https://en.wikipedia.org/wiki/Harold_Lewis
J. Robert Oppenheimer,Philip Morrison,https://en.wikipedia.org/wiki/Philip_Morrison
J. Robert Oppenheimer,Arnold Nordsieck,https://en.wikipedia.org/wiki/Arnold_Nordsieck
J. Robert Oppenheimer,Bernard Peters,https://en.wikipedia.org/wiki/Bernard_Peters
J. Robert Oppenheimer,Melba Phillips,https://en.wikipedia.org/wiki/Melba_Phillips
J. Robert Oppenheimer,Hartland Snyder,https://en.wikipedia.org/wiki/Hartland_Snyder
J. Robert Oppenheimer,George Volkoff,https://en.wikipedia.org/wiki/George_Volkoff
J. Robert Oppenheimer,Joseph Weinberg,https://en.wikipedia.org/wiki/Joseph_Weinberg
J. Robert Oppenheimer,Siegfried Wouthuysen,https://en.wikipedia.org/wiki/Siegfried_Wouthuysen
Sam Treiman,Stephen L. Adler,https://en.wikipedia.org/wiki/Stephen_L._Adler
Sam Treiman,Curtis Callan,https://en.wikipedia.org/wiki/Curtis_Callan
Sam Treiman,Herbert H. Chen,https://en.wikipedia.org/wiki/Herbert_H._Chen
Sam Treiman,Glennys Farrar,https://en.wikipedia.org/wiki/Glennys_Farrar
Sam Treiman,Paul B. Kantor,https://en.wikipedia.org/wiki/Paul_B._Kantor
Sam Treiman,Young Suh Kim,https://en.wikipedia.org/wiki/Young_Suh_Kim
Sam Treiman,Stephen Schutz,https://en.wikipedia.org/wiki/Stephen_Schutz
Sam Treiman,Bennie Ward,https://en.wikipedia.org/wiki/B_F_L_Ward
Sam Treiman,Steven Weinberg,https://en.wikipedia.org/wiki/Steven_Weinberg
Jack Steinberger,Melvin Schwartz,https://en.wikipedia.org/wiki/Melvin_Schwartz
Jack Steinberger,Eric L. Schwartz,https://en.wikipedia.org/wiki/Eric_L._Schwartz
Jack Steinberger,Theodore Modis,https://en.wikipedia.org/wiki/Theodore_Modis
Jack Steinberger,David R. Nygren,https://en.wikipedia.org/wiki/David_R._Nygren
Samuel S. Wilks,Theodore Wilbur Anderson,https://en.wikipedia.org/wiki/Theodore_Wilbur_Anderson
Samuel S. Wilks,Wilfrid Dixon,https://en.wikipedia.org/wiki/Wilfrid_Dixon
Samuel S. Wilks,Ted Harris,https://en.wikipedia.org/wiki/Ted_Harris_(mathematician)
Samuel S. Wilks,Donald A. S. Fraser,https://en.wikipedia.org/wiki/Donald_A._S._Fraser
Samuel S. Wilks,Frederick Mosteller,https://en.wikipedia.org/wiki/Frederick_Mosteller
Samuel S. Wilks,George W. Brown,https://en.wikipedia.org/wiki/George_W._Brown_(academic)
Hans Hahn (mathematician),Karl Menger,https://en.wikipedia.org/wiki/Karl_Menger
Hans Hahn (mathematician),Witold Hurewicz,https://en.wikipedia.org/wiki/Witold_Hurewicz
Hans Hahn (mathematician),Felix Frankl,https://en.wikipedia.org/wiki/Felix_Frankl
Hans Hahn (mathematician),Kurt Gödel,https://en.wikipedia.org/wiki/Kurt_G%C3%B6del
Hans Hahn (mathematician),Karl Popper,https://en.wikipedia.org/wiki/Karl_Popper
Béla Bollobás,Keith Ball,https://en.wikipedia.org/wiki/Keith_Martin_Ball
Béla Bollobás,József Balogh,https://en.wikipedia.org/wiki/J%C3%B3zsef_Balogh_(mathematician)
Béla Bollobás,Graham Brightwell,https://en.wikipedia.org/wiki/Graham_Brightwell
Béla Bollobás,Timothy Gowers,https://en.wikipedia.org/wiki/Timothy_Gowers
Béla Bollobás,Penny Haxell,https://en.wikipedia.org/wiki/Penny_Haxell
Béla Bollobás,Yoshiharu Kohayakawa,https://en.wikipedia.org/wiki/Yoshiharu_Kohayakawa
Béla Bollobás,Imre Leader,https://en.wikipedia.org/wiki/Imre_Leader
Béla Bollobás,Robert Morris,https://en.wikipedia.org/wiki/Robert_Morris_(mathematician)
Béla Bollobás,Jonathan Partington,https://en.wikipedia.org/wiki/Jonathan_Partington
Béla Bollobás,Charles Read,https://en.wikipedia.org/wiki/Charles_Read_(mathematician)
Edward Routh,John Strutt (Rayleigh),"https://en.wikipedia.org/wiki/John_Strutt,_3rd_Baron_Rayleigh"
Edward Routh,J. J. Thomson,https://en.wikipedia.org/wiki/J._J._Thomson
Edward Routh,George Darwin,https://en.wikipedia.org/wiki/George_Darwin
Edward Routh,Alfred North Whitehead,https://en.wikipedia.org/wiki/Alfred_North_Whitehead
Edward Routh,Joseph Larmor,https://en.wikipedia.org/wiki/Joseph_Larmor
William Whiston,James Jurin,https://en.wikipedia.org/wiki/James_Jurin
Douglas Hartree,Oscar Buneman,https://en.wikipedia.org/wiki/Oscar_Buneman
Douglas Hartree,Charlotte Fischer,https://en.wikipedia.org/wiki/Charlotte_Froese_Fischer
Douglas Hartree,Aaron Klug,https://en.wikipedia.org/wiki/Aaron_Klug
Douglas Hartree,Phyllis Nicolson,https://en.wikipedia.org/wiki/Phyllis_Nicolson
Douglas Hartree,Cicely Ridley,https://en.wikipedia.org/wiki/Cicely_Ridley
Leo Breiman,Adele Cutler,https://en.wikipedia.org/wiki/Adele_Cutler
George Mackey,John V. Breakwell,https://en.wikipedia.org/wiki/John_V._Breakwell
George Mackey,Lawrence G. Brown,https://en.wikipedia.org/wiki/Lawrence_G._Brown
George Mackey,Paul Chernoff,https://en.wikipedia.org/wiki/Paul_Chernoff
George Mackey,Edward G. Effros,https://en.wikipedia.org/wiki/Edward_George_Effros
George Mackey,Calvin C. Moore,https://en.wikipedia.org/wiki/Calvin_C._Moore
George Mackey,Richard Palais,https://en.wikipedia.org/wiki/Richard_Palais
George Mackey,Caroline Series,https://en.wikipedia.org/wiki/Caroline_Series
George Mackey,John Wermer,https://en.wikipedia.org/wiki/John_Wermer
George Mackey,Robert Zimmer,https://en.wikipedia.org/wiki/Robert_Zimmer
George Mackey,Andrew M. Gleason,https://en.wikipedia.org/wiki/Andrew_M._Gleason
Salomon Bochner,Richard Askey,https://en.wikipedia.org/wiki/Richard_Askey
Salomon Bochner,Eugenio Calabi,https://en.wikipedia.org/wiki/Eugenio_Calabi
Salomon Bochner,Jeff Cheeger,https://en.wikipedia.org/wiki/Jeff_Cheeger
Salomon Bochner,M. T. Cheng,https://en.wikipedia.org/wiki/M._T._Cheng
Salomon Bochner,Charles L. Dolph,https://en.wikipedia.org/wiki/Charles_L._Dolph
Salomon Bochner,Hillel Furstenberg,https://en.wikipedia.org/wiki/Hillel_Furstenberg
Salomon Bochner,Robert Gunning,https://en.wikipedia.org/wiki/Robert_Gunning_(mathematician)
Salomon Bochner,Israel Halperin,https://en.wikipedia.org/wiki/Israel_Halperin
Salomon Bochner,Sigurdur Helgason,https://en.wikipedia.org/wiki/Sigurdur_Helgason_(mathematician)
Salomon Bochner,Carl Herz,https://en.wikipedia.org/wiki/Carl_S._Herz
Salomon Bochner,Gilbert Hunt,https://en.wikipedia.org/wiki/Gilbert_Hunt
Salomon Bochner,Samuel Karlin,https://en.wikipedia.org/wiki/Samuel_Karlin
Salomon Bochner,Anthony Knapp,https://en.wikipedia.org/wiki/Anthony_W._Knapp
Salomon Bochner,Paco Lagerstrom,https://en.wikipedia.org/wiki/Paco_Lagerstrom
Salomon Bochner,Lynn Loomis,https://en.wikipedia.org/wiki/Lynn_Harold_Loomis
Salomon Bochner,Harry Rauch,https://en.wikipedia.org/wiki/Harry_Rauch
Salomon Bochner,Joseph H. Sampson,https://en.wikipedia.org/wiki/Joseph_H._Sampson
Salomon Bochner,Herbert Scarf,https://en.wikipedia.org/wiki/Herbert_Scarf
Salomon Bochner,William A. Veech,https://en.wikipedia.org/wiki/William_A._Veech
Salomon Bochner,Gerard Washnitzer,https://en.wikipedia.org/wiki/Gerard_Washnitzer
Salomon Bochner,Bernard Russell Gelbaum,https://en.wikipedia.org/wiki/Bernard_Russell_Gelbaum
Paul Peter Ewald,Achilles Papapetrou,https://en.wikipedia.org/wiki/Achilles_Papapetrou
Paul Peter Ewald,Carl Hermann,https://en.wikipedia.org/wiki/Carl_Hermann
Wilhelm Fiedler,Marcel Grossmann,https://en.wikipedia.org/wiki/Marcel_Grossmann
Wilhelm Fiedler,Emil Weyr,https://en.wikipedia.org/wiki/Emil_Weyr
David Bohm,Y. Aharonov,https://en.wikipedia.org/wiki/Yakir_Aharonov
David Bohm,D. Pines,https://en.wikipedia.org/wiki/David_Pines
David Bohm,J. Bub,https://en.wikipedia.org/wiki/Jeffrey_Bub
David Bohm,H. Bortoft,https://en.wikipedia.org/wiki/Henri_Bortoft
David Bohm,Eugene P. Gross,https://en.wikipedia.org/wiki/Eugene_P._Gross
Richard Courant,Leifur Ásgeirsson,https://en.wikipedia.org/wiki/Leifur_%C3%81sgeirsson
Richard Courant,Herbert Busemann,https://en.wikipedia.org/wiki/Herbert_Busemann
Richard Courant,William Feller,https://en.wikipedia.org/wiki/William_Feller
Richard Courant,Kurt Friedrichs,https://en.wikipedia.org/wiki/Kurt_O._Friedrichs
Richard Courant,Harold Grad,https://en.wikipedia.org/wiki/Harold_Grad
Richard Courant,Fritz John,https://en.wikipedia.org/wiki/Fritz_John
Richard Courant,Joseph Keller,https://en.wikipedia.org/wiki/Joseph_Keller
Richard Courant,Edgar Krahn,https://en.wikipedia.org/wiki/Edgar_Krahn
Richard Courant,Martin Kruskal,https://en.wikipedia.org/wiki/Martin_David_Kruskal
Richard Courant,Anneli Lax,https://en.wikipedia.org/wiki/Anneli_Cahn_Lax
Richard Courant,Hans Lewy,https://en.wikipedia.org/wiki/Hans_Lewy
Richard Courant,Otto Neugebauer,https://en.wikipedia.org/wiki/Otto_Neugebauer
Richard Courant,Franz Rellich,https://en.wikipedia.org/wiki/Franz_Rellich
"John William Strutt, 3rd Baron Rayleigh",J. J. Thomson,https://en.wikipedia.org/wiki/J._J._Thomson
"John William Strutt, 3rd Baron Rayleigh",Jagadish Chandra Bose,https://en.wikipedia.org/wiki/Jagadish_Chandra_Bose
"John William Strutt, 3rd Baron Rayleigh",Sir William Ramsay,https://en.wikipedia.org/wiki/Sir_William_Ramsay
Wilhelm Klinkerfues,Wilhelm Schur,https://en.wikipedia.org/wiki/Wilhelm_Schur
J. J. Thomson,H. Stanley Allen,https://en.wikipedia.org/wiki/H._Stanley_Allen
J. J. Thomson,Francis William Aston,https://en.wikipedia.org/wiki/Francis_William_Aston
J. J. Thomson,Charles Glover Barkla,https://en.wikipedia.org/wiki/Charles_Glover_Barkla
